week_start,week_end,distance_km,sessions,duration_min,low_intensity_pct,high_intensity_pct,variation_km,longest_run_km,weekly_load,sig_weekly_avg_km,sig_weekly_std_km,sig_trend_12w_pct,sig_z4_z5_avg_pct,sig_z4_z5_trend_12w_pct,sig_acwr_avg,sig_acwr_max,sig_load_std_trend_12w_pct
2024-06-10,2024-06-17,0.0,0,0.0,0.0,0.0,-5.876319522651788,0.0,0.0,27.738251539061828,7.981100916723039,2.6295742061767275,0.2808573413734767,50.05082371246481,0.8957345256829766,1.5760495004048425,17.651709011648762
2024-06-17,2024-06-24,2.3167900749250867,2,13.42190018494924,0.0,0.0,2.3167900749250867,1.7699232870236743,13.42190018494924,27.738251539061828,7.981100916723039,2.6295742061767275,0.2808573413734767,50.05082371246481,0.8957345256829766,1.5760495004048425,17.651709011648762
2024-06-24,2024-07-01,0.0,0,0.0,0.0,0.0,-2.3167900749250867,0.0,0.0,27.738251539061828,7.981100916723039,2.6295742061767275,0.2808573413734767,50.05082371246481,0.8957345256829766,1.5760495004048425,17.651709011648762
2024-07-01,2024-07-08,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,27.738251539061828,7.981100916723039,2.6295742061767275,0.2808573413734767,50.05082371246481,0.8957345256829766,1.5760495004048425,17.651709011648762
2024-07-08,2024-07-15,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,27.738251539061828,7.981100916723039,2.6295742061767275,0.2808573413734767,50.05082371246481,0.8957345256829766,1.5760495004048425,17.651709011648762
2024-07-15,2024-07-22,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,27.738251539061828,7.981100916723039,2.6295742061767275,0.2808573413734767,50.05082371246481,0.8957345256829766,1.5760495004048425,17.651709011648762
2024-07-22,2024-07-29,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,27.738251539061828,7.981100916723039,2.6295742061767275,0.2808573413734767,50.05082371246481,0.8957345256829766,1.5760495004048425,17.651709011648762
2024-07-29,2024-08-05,2.1778100207775295,1,12.486534078915914,0.0,0.0,2.1778100207775295,2.1778100207775295,12.486534078915914,27.738251539061828,7.981100916723039,2.6295742061767275,0.2808573413734767,50.05082371246481,0.8957345256829766,1.5760495004048425,17.651709011648762
2024-08-05,2024-08-12,7.402600289297217,3,41.20913616418838,0.0,0.0,5.224790268519687,2.7656327206635725,41.20913616418838,27.738251539061828,7.981100916723039,2.6295742061767275,0.2808573413734767,50.05082371246481,0.8957345256829766,1.5760495004048425,17.651709011648762
2024-08-12,2024-08-19,36.438781742113896,7,229.2118843138218,0.0,0.0,29.03618145281668,6.178700182426488,229.2118843138218,27.738251539061828,7.981100916723039,2.6295742061767275,0.2808573413734767,50.05082371246481,0.8957345256829766,1.5760495004048425,17.651709011648762
2024-08-19,2024-08-26,14.640940608782694,3,95.22944786349932,0.0,0.0,-21.797841133331204,5.1456995128390846,95.22944786349932,27.738251539061828,7.981100916723039,2.6295742061767275,0.2808573413734767,50.05082371246481,0.8957345256829766,1.5760495004048425,17.651709011648762
2024-08-26,2024-09-02,25.197169246407046,5,151.73862643440566,0.0,0.0,10.556228637624352,5.138860529551748,151.73862643440566,27.738251539061828,7.981100916723039,2.6295742061767275,0.2808573413734767,50.05082371246481,0.8957345256829766,1.5760495004048425,17.651709011648762
2024-09-02,2024-09-09,29.869964947500865,6,174.90200921694438,0.0,0.0,4.672795701093818,6.079581405720584,174.90200921694438,27.738251539061828,7.981100916723039,2.6295742061767275,0.2808573413734767,50.05082371246481,0.8957345256829766,1.5760495004048425,17.651709011648762
2024-09-09,2024-09-16,34.12074333092875,4,208.22739217082656,0.0,0.0,4.250778383427882,11.733266286245929,208.22739217082656,27.738251539061828,7.981100916723039,2.6295742061767275,0.2808573413734767,50.05082371246481,0.8957345256829766,1.5760495004048425,17.651709011648762
2024-09-16,2024-09-23,39.16263379523241,5,244.3980182190736,0.0,0.0,5.041890464303663,12.344728115586552,244.3980182190736,27.738251539061828,7.981100916723039,2.6295742061767275,0.2808573413734767,50.05082371246481,0.8957345256829766,1.5760495004048425,17.651709011648762
2024-09-23,2024-09-30,39.555844782524055,4,241.0308492779732,0.0,0.0,0.3932109872916456,14.02389920140516,241.0308492779732,27.738251539061828,7.981100916723039,2.6295742061767275,0.2808573413734767,50.05082371246481,0.8957345256829766,1.5760495004048425,17.651709011648762
2024-09-30,2024-10-07,36.107686721128594,5,220.86013808647792,0.0,0.0,-3.4481580613954605,10.06428855813968,220.86013808647792,27.738251539061828,7.981100916723039,2.6295742061767275,0.2808573413734767,50.05082371246481,0.8957345256829766,1.5760495004048425,17.651709011648762
2024-10-07,2024-10-14,37.77200099373648,4,218.10184769829112,0.0,0.0,1.664314272607882,12.561634261524746,218.10184769829112,27.738251539061828,7.981100916723039,2.6295742061767275,0.2808573413734767,50.05082371246481,0.8957345256829766,1.5760495004048425,17.651709011648762
2024-10-14,2024-10-21,42.067189814539816,4,243.61251248319945,0.4671537598757043,0.5328462401242956,4.2951888208033395,13.01004997912304,373.4205238071053,27.738251539061828,7.981100916723039,2.6295742061767275,0.2808573413734767,50.05082371246481,0.8957345256829766,1.5760495004048425,17.651709011648762
2024-10-21,2024-10-28,39.43968887581361,4,245.8306839605173,1.0,0.0,-2.6275009387262074,12.281140871069484,245.8306839605173,27.738251539061828,7.981100916723039,2.6295742061767275,0.2808573413734767,50.05082371246481,0.8957345256829766,1.5760495004048425,17.651709011648762
2024-10-28,2024-11-04,34.474495976645855,4,201.44459459980328,0.8030420025718997,0.1969579974281003,-4.965192899167754,10.877534964165106,241.12071854489605,27.738251539061828,7.981100916723039,2.6295742061767275,0.2808573413734767,50.05082371246481,0.8957345256829766,1.5760495004048425,17.651709011648762
